Data Inclusão,Hora Inclusão,Data Evento,Hora Evento,IMEI,Sequência,Tipo Mensagem,Máscara,Tipo Dispositivo,Versão Protocolo,Versão Firmware,Bateria Interna,Alimentação Externa,Analog Input Mode,Analog Input1 Voltage,Digital Input Status,Digital Output Status,Motion Status,Satélites, Report type, Duração da Ignição,Precisão GNSS,Velocidade,Azimuth,Altitude,Latitude,Longitude,GNSS UTC Time,MCC,MNC,LAC,Cell ID,Hodômetro Atual,Hodômetro Total,Horímetro Atual,Horímetro Total,Motivo Power Off,Motivo Power On, Diferença dos tempos a partir do IGN, Diferença de tempos a partir do IGF, Time fix, 1-wire, ble, RAT, Band
24/04/2025,07:59:32,23/04/2025,21:33:27,8674886293973,0x5b7b,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11482,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e9041800211a,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 00:33:26
24/04/2025,07:59:32,23/04/2025,21:33:42,8674886293973,0x5b7c,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11482,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90418002129,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 00:33:41
24/04/2025,07:59:33,23/04/2025,21:33:57,8674886293973,0x5b7d,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11482,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90418002138,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 00:33:56
24/04/2025,07:59:33,23/04/2025,21:34:12,8674886293973,0x5b7e,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11482,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e9041800220b,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 00:34:11
24/04/2025,07:59:34,23/04/2025,21:34:27,8674886293973,0x5b7f,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11482,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e9041800221a,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 00:34:26
24/04/2025,07:59:34,23/04/2025,21:34:42,8674886293973,0x5b80,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11472,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90418002229,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 00:34:41
24/04/2025,07:59:34,23/04/2025,21:34:57,8674886293973,0x5b81,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11466,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90418002238,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 00:34:56
24/04/2025,07:59:35,23/04/2025,21:35:12,8674886293973,0x5b82,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11471,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e9041800230b,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 00:35:11
24/04/2025,07:59:35,23/04/2025,21:35:27,8674886293973,0x5b83,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11491,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e9041800231a,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 00:35:26
24/04/2025,07:59:36,23/04/2025,21:35:42,8674886293973,0x5b84,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11491,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90418002329,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 00:35:41
24/04/2025,07:59:37,23/04/2025,21:35:57,8674886293973,0x5b85,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11491,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90418002338,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 00:35:56
24/04/2025,07:59:37,23/04/2025,21:36:12,8674886293973,0x5b86,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11423,0001,-,01,00,21,11,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e9041800240b,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 00:36:11
24/04/2025,07:59:38,23/04/2025,21:36:27,8674886293973,0x5b88,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11498,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e9041800241a,0724,0006,c4a7,07a71434,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 00:36:26
24/04/2025,07:59:38,23/04/2025,21:36:42,8674886293973,0x5b8a,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11436,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90418002429,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 00:36:41
24/04/2025,07:59:39,23/04/2025,21:36:57,8674886293973,0x5b8b,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11436,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90418002438,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 00:36:56
24/04/2025,07:59:39,23/04/2025,21:37:12,8674886293973,0x5b8c,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11487,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e9041800250b,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 00:37:11
24/04/2025,07:59:40,23/04/2025,21:37:27,8674886293973,0x5b8d,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11472,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e9041800251a,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 00:37:26
24/04/2025,07:59:40,23/04/2025,21:37:42,8674886293973,0x5b8e,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11470,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90418002529,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 00:37:41
24/04/2025,07:59:41,23/04/2025,21:37:57,8674886293973,0x5b8f,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11485,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90418002538,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 00:37:56
24/04/2025,07:59:41,23/04/2025,21:38:12,8674886293973,0x5b90,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11485,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e9041800260b,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 00:38:11
24/04/2025,07:59:42,23/04/2025,21:38:27,8674886293973,0x5b91,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11467,0001,-,01,00,21,11,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e9041800261a,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 00:38:26
24/04/2025,07:59:42,23/04/2025,21:38:42,8674886293973,0x5b92,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11467,0001,-,01,00,21,11,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90418002629,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 00:38:41
24/04/2025,07:59:43,23/04/2025,21:38:57,8674886293973,0x5b93,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11467,0001,-,01,00,21,11,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90418002638,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 00:38:56
24/04/2025,07:59:43,23/04/2025,21:39:12,8674886293973,0x5b94,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11467,0001,-,01,00,21,11,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e9041800270b,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 00:39:11
24/04/2025,07:59:44,23/04/2025,21:39:27,8674886293973,0x5b96,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11469,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e9041800271a,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 00:39:26
24/04/2025,07:59:44,23/04/2025,21:39:42,8674886293973,0x5b97,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11471,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90418002729,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 00:39:41
24/04/2025,07:59:45,23/04/2025,21:39:57,8674886293973,0x5b98,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11471,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90418002738,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 00:39:56
24/04/2025,07:59:45,23/04/2025,21:40:12,8674886293973,0x5b99,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11471,0001,-,01,00,21,11,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e9041800280b,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 00:40:11
24/04/2025,07:59:46,23/04/2025,21:40:27,8674886293973,0x5b9a,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11472,0001,-,01,00,21,11,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e9041800281a,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 00:40:26
24/04/2025,07:59:46,23/04/2025,21:40:42,8674886293973,0x5b9b,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11466,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90418002829,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 00:40:41
24/04/2025,07:59:47,23/04/2025,21:40:57,8674886293973,0x5b9c,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11529,0001,-,01,00,21,11,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90418002838,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 00:40:56
24/04/2025,07:59:47,23/04/2025,21:41:12,8674886293973,0x5b9d,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11499,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e9041800290b,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 00:41:11
24/04/2025,07:59:48,23/04/2025,21:41:27,8674886293973,0x5b9e,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11499,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e9041800291a,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 00:41:26
24/04/2025,07:59:48,23/04/2025,21:41:42,8674886293973,0x5ba0,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11516,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90418002929,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 00:41:41
24/04/2025,07:59:49,23/04/2025,21:41:57,8674886293973,0x5ba1,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11523,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90418002938,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 00:41:56
24/04/2025,07:59:49,23/04/2025,21:42:12,8674886293973,0x5ba2,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11513,0001,-,01,00,21,10,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90418002a0b,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 00:42:11
24/04/2025,07:59:50,23/04/2025,21:42:27,8674886293973,0x5ba3,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11474,0001,-,01,00,21,11,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90418002a1a,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 00:42:26
24/04/2025,07:59:50,23/04/2025,21:42:42,8674886293973,0x5ba4,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11474,0001,-,01,00,21,11,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90418002a29,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 00:42:41
24/04/2025,07:59:51,23/04/2025,21:42:57,8674886293973,0x5ba5,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11474,0001,-,01,00,21,11,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90418002a38,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 00:42:56
24/04/2025,07:59:51,23/04/2025,21:43:12,8674886293973,0x5ba6,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11474,0001,-,01,00,21,11,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90418002b0b,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 00:43:11
24/04/2025,07:59:52,23/04/2025,21:43:27,8674886293973,0x5ba7,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11473,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90418002b1a,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 00:43:26
24/04/2025,07:59:52,23/04/2025,21:43:42,8674886293973,0x5ba8,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11401,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90418002b29,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 00:43:41
24/04/2025,07:59:53,23/04/2025,21:43:57,8674886293973,0x5ba9,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11472,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90418002b38,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 00:43:56
24/04/2025,07:59:53,23/04/2025,21:44:12,8674886293973,0x5baa,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11515,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90418002c0b,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 00:44:11
24/04/2025,07:59:54,23/04/2025,21:44:27,8674886293973,0x5bab,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11495,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90418002c1a,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 00:44:26
24/04/2025,07:59:54,23/04/2025,21:44:42,8674886293973,0x5bac,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11495,0001,-,01,00,21,11,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90418002c29,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 00:44:41
24/04/2025,07:59:55,23/04/2025,21:44:57,8674886293973,0x5bad,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11495,0001,-,01,00,21,10,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90418002c38,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 00:44:56
24/04/2025,07:59:55,23/04/2025,21:45:12,8674886293973,0x5bae,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11496,0001,-,01,00,21,11,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90418002d0b,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 00:45:11
24/04/2025,07:59:56,23/04/2025,21:45:27,8674886293973,0x5baf,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11496,0001,-,01,00,21,11,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90418002d1a,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 00:45:26
24/04/2025,07:59:57,23/04/2025,21:45:42,8674886293973,0x5bb0,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11496,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90418002d29,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 00:45:41
24/04/2025,07:59:57,23/04/2025,21:45:57,8674886293973,0x5bb1,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11496,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90418002d38,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 00:45:56
24/04/2025,07:59:58,23/04/2025,21:46:12,8674886293973,0x5bb3,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11475,0001,-,01,00,21,11,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90418002e0b,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 00:46:11
24/04/2025,07:59:58,23/04/2025,21:46:27,8674886293973,0x5bb4,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11456,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90418002e1a,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 00:46:26
24/04/2025,07:59:59,23/04/2025,21:46:42,8674886293973,0x5bb6,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11461,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90418002e29,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 00:46:41
24/04/2025,07:59:59,23/04/2025,21:46:57,8674886293973,0x5bb7,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11454,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90418002e38,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 00:46:56
24/04/2025,08:00:00,23/04/2025,21:47:12,8674886293973,0x5bb8,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11520,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90418002f0b,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 00:47:11
24/04/2025,08:00:00,23/04/2025,21:47:27,8674886293973,0x5bb9,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11465,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90418002f1a,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 00:47:26
24/04/2025,08:00:01,23/04/2025,21:47:42,8674886293973,0x5bba,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11484,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90418002f29,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 00:47:41
24/04/2025,08:00:01,23/04/2025,21:47:57,8674886293973,0x5bbb,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11457,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90418002f38,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 00:47:56
24/04/2025,08:00:02,23/04/2025,21:48:12,8674886293973,0x5bbc,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11465,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e9041800300b,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 00:48:11
24/04/2025,08:00:02,23/04/2025,21:48:27,8674886293973,0x5bbd,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11462,0001,-,01,00,21,11,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e9041800301a,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 00:48:26
24/04/2025,08:00:03,23/04/2025,21:48:42,8674886293973,0x5bbe,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11467,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90418003029,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 00:48:41
24/04/2025,08:00:03,23/04/2025,21:48:57,8674886293973,0x5bbf,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11523,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90418003038,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 00:48:56
24/04/2025,08:00:04,23/04/2025,21:49:12,8674886293973,0x5bc0,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11448,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e9041800310b,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 00:49:11
24/04/2025,08:00:04,23/04/2025,21:49:27,8674886293973,0x5bc1,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11502,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e9041800311a,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 00:49:26
24/04/2025,08:00:05,23/04/2025,21:49:42,8674886293973,0x5bc2,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11444,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90418003129,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 00:49:41
24/04/2025,08:00:05,23/04/2025,21:49:57,8674886293973,0x5bc3,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11444,0001,-,01,00,21,10,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90418003138,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 00:49:56
24/04/2025,08:00:06,23/04/2025,21:50:12,8674886293973,0x5bc4,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11444,0001,-,01,00,21,9,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e9041800320b,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 00:50:11
24/04/2025,08:00:06,23/04/2025,21:50:27,8674886293973,0x5bc5,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11506,0001,-,01,00,21,11,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e9041800321a,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 00:50:26
24/04/2025,08:00:07,,,,0x6643,HBD
24/04/2025,08:00:07,23/04/2025,21:50:42,8674886293973,0x5bc6,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11506,0001,-,01,00,21,11,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90418003229,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 00:50:41
24/04/2025,08:00:08,23/04/2025,21:50:57,8674886293973,0x5bc7,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11506,0001,-,01,00,21,11,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90418003238,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 00:50:56
24/04/2025,08:00:09,23/04/2025,21:51:12,8674886293973,0x5bc9,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11511,0001,-,01,00,21,9,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e9041800330b,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 00:51:11
