Data Inclusão,Hora Inclusão,Data Evento,Hora Evento,IMEI,Sequência,Tipo Mensagem,Máscara,Tipo Dispositivo,Versão Protocolo,Versão Firmware,Bateria Interna,Alimentação Externa,Analog Input Mode,Analog Input1 Voltage,Digital Input Status,Digital Output Status,Motion Status,Satélites,Duração da Ignição,Precisão GNSS,Velocidade,Azimuth,Altitude,Latitude,Longitude,GNSS UTC Time,MCC,MNC,LAC,Cell ID,Hodômetro Atual,Hodômetro Total,Horímetro Atual,Horímetro Total,Motivo Power Off,Motivo Power On, Diferença dos tempos a partir do IGN, Diferença de tempos a partir do IGF, Time fix,,
27/03/2025,08:25:55,26/03/2025,00:26:13,8674886293973,0x2191,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,00ee,0x0239,-23.323102,-51.189739,07e9031a031a0b,724,6,c4a7,07a6b015,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 03:26:11 ,,
27/03/2025,08:33:10,26/03/2025,01:40:03,8674886293973,0x250c,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,0,0x0280,-23.323159,-51.189635,07e9031a042801,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 04:40:01 ,,
27/03/2025,08:25:56,26/03/2025,00:26:23,8674886293973,0x2193,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0b,-,1,0,00ee,0x0239,-23.323102,-51.189739,07e9031a031a15,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 03:26:21 ,,
27/03/2025,09:23:02,26/03/2025,13:42:20,8674886293973,0x3c29,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,22,7,-,4,0,001d,0x01d2,-23.329239,-51.178357,07e9031a102a12,724,6,c4a7,07a71434,0x000005,0x0000000401,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 16:42:18 ,,
27/03/2025,09:25:23,26/03/2025,18:25:01,8674886293973,0x3db0,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,84,-,0,-,0,0,11,6,-,1,0,0,0x025c,-23.330103,-51.177779,07e9031a15183b,724,6,c4a7,07a71434,0x000000,0x0000000407,0x000000,0x000000000000,-,-, -, 10.0, 2025-03-26 21:24:59 ,,
27/03/2025,09:18:37,26/03/2025,12:38:48,8674886293973,0x3a02,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0b,-,1,0,0,0x0242,-23.329851,-51.177658,07e9031a0f262e,724,6,c4a7,07a71434,0x000000,0x0000000306,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 15:38:46 ,,
27/03/2025,08:25:58,26/03/2025,00:26:43,8674886293973,0x2197,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,00ee,0x0239,-23.323102,-51.189739,07e9031a031a29,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 03:26:41 ,,
27/03/2025,08:25:59,26/03/2025,00:26:48,8674886293973,0x2198,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,00ee,0x0239,-23.323102,-51.189739,07e9031a031a2e,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 03:26:46 ,,
27/03/2025,08:25:59,26/03/2025,00:26:53,8674886293973,0x2199,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,00ee,0x0239,-23.323102,-51.189739,07e9031a031a32,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 03:26:50 ,,
27/03/2025,08:39:25,26/03/2025,02:43:50,8674886293973,0x280e,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,0,0x0251,-23.32308,-51.189627,07e9031a052b30,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 05:43:48 ,,
27/03/2025,08:26:00,26/03/2025,00:27:03,8674886293973,0x219b,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,00ee,0x0239,-23.323102,-51.189739,07e9031a031b00,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 03:27:00 ,,
27/03/2025,08:26:01,26/03/2025,00:27:08,8674886293973,0x219c,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,00ee,0x0239,-23.323102,-51.189739,07e9031a031b05,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 03:27:05 ,,
27/03/2025,08:26:01,26/03/2025,00:27:13,8674886293973,0x219d,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,00ee,0x0239,-23.323102,-51.189739,07e9031a031b0a,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 03:27:10 ,,
27/03/2025,08:32:42,26/03/2025,01:33:26,8674886293973,0x24d1,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0a,-,1,0,00ee,0x0239,-23.323102,-51.189739,07e9031a042118,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 04:33:24 ,,
27/03/2025,08:26:02,26/03/2025,00:27:23,8674886293973,0x219f,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,00ee,0x0239,-23.323102,-51.189739,07e9031a031b14,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 03:27:20 ,,
27/03/2025,08:26:03,26/03/2025,00:27:28,8674886293973,0x21a0,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,00ee,0x0239,-23.323102,-51.189739,07e9031a031b19,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 03:27:25 ,,
27/03/2025,08:41:46,26/03/2025,03:07:04,8674886293973,0x292e,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,0,0x0251,-23.32308,-51.189627,07e9031a060703,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 06:07:03 ,,
27/03/2025,08:40:43,26/03/2025,02:56:39,8674886293973,0x28ad,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,0,0x0251,-23.32308,-51.189627,07e9031a053825,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 05:56:37 ,,
27/03/2025,08:26:04,26/03/2025,00:27:43,8674886293973,0x21a3,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,00ee,0x0239,-23.323102,-51.189739,07e9031a031b28,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 03:27:40 ,,
27/03/2025,09:26:14,26/03/2025,18:43:35,8674886293973,0x3e1a,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,58,-,0,-,0,0,41,7,-,3,0,0,0x02b1,-23.330059,-51.177911,07e9031a152b22,724,6,c4a7,07a71434,0x000000,0x0000000407,0x000000,0x000000000000,-,-, -, -, 2025-03-26 21:43:34 ,,
27/03/2025,08:26:05,26/03/2025,00:27:53,8674886293973,0x21a5,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0a,-,1,0,00ee,0x0239,-23.323102,-51.189739,07e9031a031b32,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 03:27:50 ,,
27/03/2025,08:19:45,25/03/2025,23:25:00,8674886293973,0x1e99,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,00ee,0x0239,-23.323102,-51.189739,07e9031a02183a,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 02:24:58 ,,
27/03/2025,08:26:06,26/03/2025,00:28:03,8674886293973,0x21a7,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,00ee,0x0239,-23.323102,-51.189739,07e9031a031c00,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 03:28:00 ,,
27/03/2025,08:26:07,26/03/2025,00:28:08,8674886293973,0x21a8,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,00ee,0x0239,-23.323102,-51.189739,07e9031a031c05,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 03:28:05 ,,
27/03/2025,08:26:07,26/03/2025,00:28:13,8674886293973,0x21a9,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,00ee,0x0239,-23.323102,-51.189739,07e9031a031c0a,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 03:28:10 ,,
27/03/2025,08:53:20,26/03/2025,05:04:48,8674886293973,0x2eba,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,0,0x024c,-23.323122,-51.189675,07e9031a08042e,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 08:04:46 ,,
27/03/2025,08:26:08,26/03/2025,00:28:23,8674886293973,0x21ab,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,00ee,0x0239,-23.323102,-51.189739,07e9031a031c14,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 03:28:20 ,,
27/03/2025,08:26:09,26/03/2025,00:28:28,8674886293973,0x21ac,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,00ee,0x0239,-23.323102,-51.189739,07e9031a031c19,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 03:28:25 ,,
27/03/2025,08:26:09,26/03/2025,00:28:33,8674886293973,0x21ad,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,00ee,0x0239,-23.323102,-51.189739,07e9031a031c1e,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 03:28:30 ,,
27/03/2025,08:46:53,26/03/2025,03:59:31,8674886293973,0x2ba2,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,53,0x0258,-23.323113,-51.189557,07e9031a063b1d,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 06:59:29 ,,
27/03/2025,08:26:10,26/03/2025,00:28:43,8674886293973,0x21af,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,00ee,0x0239,-23.323102,-51.189739,07e9031a031c28,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 03:28:40 ,,
27/03/2025,09:18:22,26/03/2025,12:36:18,8674886293973,0x39e4,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0b,-,1,0,0,0x0242,-23.329851,-51.177658,07e9031a0f2410,724,6,c4a7,07a71434,0x000000,0x0000000306,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 15:36:16 ,,
27/03/2025,08:26:11,26/03/2025,00:28:53,8674886293973,0x21b1,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,00ee,0x0239,-23.323102,-51.189739,07e9031a031c32,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 03:28:50 ,,
27/03/2025,08:56:24,26/03/2025,05:35:18,8674886293973,0x3034,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,0,0x024c,-23.323122,-51.189675,07e9031a082310,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 08:35:16 ,,
27/03/2025,08:26:12,26/03/2025,00:29:03,8674886293973,0x21b3,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0b,-,1,0,00ee,0x0239,-23.323102,-51.189739,07e9031a031d00,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 03:29:00 ,,
27/03/2025,08:26:13,26/03/2025,00:29:08,8674886293973,0x21b4,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,00ee,0x0239,-23.323102,-51.189739,07e9031a031d05,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 03:29:05 ,,
27/03/2025,08:26:13,26/03/2025,00:29:13,8674886293973,0x21b6,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,00ee,0x0239,-23.323102,-51.189739,07e9031a031d0a,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 03:29:10 ,,
27/03/2025,09:21:55,26/03/2025,13:31:15,8674886293973,0x3ba0,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0a,-,1,0,0,0x02d8,-23.32922,-51.177718,07e9031a101f0d,724,6,c4a7,07a71434,0x000002,0x0000000307,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 16:31:13 ,,
27/03/2025,09:16:27,26/03/2025,12:17:18,8674886293973,0x38f8,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,8,-,1,0,0,0x0248,-23.330067,-51.177323,07e9031a0f1110,724,6,c4a7,07a71434,0x000000,0x0000000306,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 15:17:16 ,,
27/03/2025,08:26:15,26/03/2025,00:29:28,8674886293973,0x21b9,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,00ee,0x0239,-23.323102,-51.189739,07e9031a031d19,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 03:29:25 ,,
27/03/2025,08:26:15,26/03/2025,00:29:33,8674886293973,0x21bb,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,00ee,0x0239,-23.323102,-51.189739,07e9031a031d1e,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 03:29:30 ,,
27/03/2025,09:27:23,26/03/2025,19:06:45,8674886293973,0x3eaf,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,36,-,0,-,0,0,41,0c,-,3,0,0,0x02b1,-23.330059,-51.177911,07e9031a16062b,724,6,c4a7,07a71434,0x000000,0x0000000407,0x000000,0x000000000000,-,-, -, -, 2025-03-26 22:06:43 ,,
27/03/2025,08:26:17,26/03/2025,00:29:43,8674886293973,0x21bd,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,00ee,0x0239,-23.323102,-51.189739,07e9031a031d28,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 03:29:40 ,,
27/03/2025,08:26:17,26/03/2025,00:29:48,8674886293973,0x21be,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0b,-,1,0,00ee,0x0239,-23.323102,-51.189739,07e9031a031d2d,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 03:29:45 ,,
27/03/2025,08:26:18,26/03/2025,00:29:53,8674886293973,0x21bf,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,00ee,0x0239,-23.323102,-51.189739,07e9031a031d32,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 03:29:50 ,,
27/03/2025,09:08:18,26/03/2025,07:22:45,8674886293973,0x34e3,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,96,-,0,-,0,0,16,0b,-,2,2601,83,0x022b,-23.326362,-51.185842,07e9031a0a162b,724,6,c4a7,07a55335,0x000000,0x0000000208,0x000000,0x000000000000,-,-, -, 10.0, 2025-03-26 10:22:43 ,,
27/03/2025,08:26:19,26/03/2025,00:30:03,8674886293973,0x21c1,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,00ee,0x0239,-23.323102,-51.189739,07e9031a031e00,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 03:30:00 ,,
27/03/2025,08:26:19,26/03/2025,00:30:08,8674886293973,0x21c2,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,00ee,0x0239,-23.323102,-51.189739,07e9031a031e05,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 03:30:05 ,,
27/03/2025,08:26:20,26/03/2025,00:30:13,8674886293973,0x21c3,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,00ee,0x0239,-23.323102,-51.189739,07e9031a031e0b,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 03:30:11 ,,
27/03/2025,09:14:28,26/03/2025,12:00:49,8674886293973,0x382b,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,5,-,3,0,0,0x01f6,-23.329431,-51.179157,07e9031a0f002e,724,6,c4a7,07a71434,0x000000,0x0000000306,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 15:00:46 ,,
27/03/2025,08:26:21,26/03/2025,00:30:23,8674886293973,0x21c5,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,00ee,0x0239,-23.323102,-51.189739,07e9031a031e15,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 03:30:21 ,,
27/03/2025,08:26:21,26/03/2025,00:30:28,8674886293973,0x21c6,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0b,-,1,0,00ee,0x0239,-23.323102,-51.189739,07e9031a031e1a,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 03:30:26 ,,
27/03/2025,08:26:22,26/03/2025,00:30:33,8674886293973,0x21c7,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,00ee,0x0239,-23.323102,-51.189739,07e9031a031e1f,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 03:30:31 ,,
27/03/2025,09:24:09,26/03/2025,13:54:30,8674886293973,0x3cb3,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,22,5,-,1,0,010b,0x01a1,-23.329084,-51.178326,07e9031a10361b,724,6,c4a7,07a71434,0x000007,0x0000000403,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 16:54:27 ,,
27/03/2025,09:24:23,26/03/2025,13:58:10,8674886293973,0x3cd0,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,6,-,5,0,00ec,0x01bb,-23.32925,-51.178474,07e9031a103a08,724,6,c4a7,07a71434,0x000100,0x0000000406,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 16:58:08 ,,
27/03/2025,08:26:23,26/03/2025,00:30:48,8674886293973,0x21ca,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,00ee,0x0239,-23.323102,-51.189739,07e9031a031e2e,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 03:30:46 ,,
27/03/2025,08:26:24,26/03/2025,00:30:53,8674886293973,0x21cb,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,00ee,0x0239,-23.323102,-51.189739,07e9031a031e32,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 03:30:50 ,,
27/03/2025,09:19:50,26/03/2025,12:51:38,8674886293973,0x3a99,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,9,-,1,0,0,0x0247,-23.329774,-51.17781,07e9031a0f3324,724,6,c4a7,07a71434,0x000000,0x0000000306,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 15:51:36 ,,
27/03/2025,08:26:25,26/03/2025,00:31:03,8674886293973,0x21cd,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,00ee,0x0239,-23.323102,-51.189739,07e9031a031f01,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 03:31:01 ,,
27/03/2025,08:26:25,26/03/2025,00:31:08,8674886293973,0x21ce,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,00ee,0x0239,-23.323102,-51.189739,07e9031a031f06,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 03:31:06 ,,
27/03/2025,08:26:26,26/03/2025,00:31:13,8674886293973,0x21cf,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,00ee,0x0239,-23.323102,-51.189739,07e9031a031f0a,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 03:31:10 ,,
27/03/2025,09:03:20,26/03/2025,06:45:42,8674886293973,0x3387,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,0,0x0210,-23.323136,-51.189757,07e9031a092d28,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 09:45:40 ,,
27/03/2025,08:26:27,26/03/2025,00:31:23,8674886293973,0x21d1,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,00ee,0x0239,-23.323102,-51.189739,07e9031a031f14,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 03:31:20 ,,
27/03/2025,08:26:27,26/03/2025,00:31:28,8674886293973,0x21d2,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,00ee,0x0239,-23.323102,-51.189739,07e9031a031f19,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 03:31:25 ,,
27/03/2025,08:26:28,26/03/2025,00:31:33,8674886293973,0x21d3,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,00ee,0x0239,-23.323102,-51.189739,07e9031a031f1e,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 03:31:30 ,,
27/03/2025,08:49:45,26/03/2025,04:27:56,8674886293973,0x2d03,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,53,0x0258,-23.323113,-51.189557,07e9031a071b36,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 07:27:54 ,,
27/03/2025,08:26:29,26/03/2025,00:31:43,8674886293973,0x21d5,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,00ee,0x0239,-23.323102,-51.189739,07e9031a031f29,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 03:31:41 ,,
27/03/2025,08:26:29,26/03/2025,00:31:48,8674886293973,0x21d6,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0b,-,1,0,00ee,0x0239,-23.323102,-51.189739,07e9031a031f2e,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 03:31:46 ,,
27/03/2025,09:24:02,,,,0x407b,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/03/2025,08:59:51,26/03/2025,06:11:12,8674886293973,0x31dc,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,0,0x0210,-23.323136,-51.189757,07e9031a090b0a,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 09:11:10 ,,
27/03/2025,08:26:31,26/03/2025,00:32:03,8674886293973,0x21d9,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,00ee,0x0239,-23.323102,-51.189739,07e9031a032000,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 03:32:00 ,,
27/03/2025,08:26:31,26/03/2025,00:32:08,8674886293973,0x21da,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,00ee,0x0239,-23.323102,-51.189739,07e9031a032005,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 03:32:05 ,,
27/03/2025,08:26:32,26/03/2025,00:32:13,8674886293973,0x21db,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,00ee,0x0239,-23.323102,-51.189739,07e9031a03200a,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 03:32:10 ,,
